,0,1,2,3
0,gabizinha,@gabturquetti,2009-06-30T14:54:50.000Z,i found some pics of tdf I LOVED <33
1,gabizinha,@gabturquetti,2009-06-30T14:46:10.000Z,backkk
2,gabizinha,@gabturquetti,2009-06-30T14:34:36.000Z,"ok, já tomei  meu café da manha agora irei fazer um favorzinho pra mamae"
3,gabizinha,@gabturquetti,2009-06-30T14:22:00.000Z,adoro cookies de café da manha nhac nhac
4,gabizinha,@gabturquetti,2009-06-30T14:19:53.000Z,nham nham cookies :D
5,gabizinha,@gabturquetti,2009-06-30T14:19:00.000Z,"good morning, i woke up at 11 and i was reading breaking dawn :D"
6,gabizinha,@gabturquetti,2009-06-30T04:28:23.000Z,good night followers :D
7,gabizinha,@gabturquetti,2009-06-30T04:28:10.000Z,vou ler o amanhecer e mimir beigos e queigos <33
8,gabizinha,@gabturquetti,2009-06-30T04:20:44.000Z,i still love son of dork
9,gabizinha,@gabturquetti,2009-06-30T04:00:28.000Z,eu amo fics
10,gabizinha,@gabturquetti,2009-06-30T03:42:52.000Z,vou ler alguma fic :B
11,gabizinha,@gabturquetti,2009-06-30T02:56:09.000Z,tô pensando em em criar uma web comofas
12,gabizinha,@gabturquetti,2009-06-30T02:45:02.000Z,"de preferencia ""precisamos falar com kevin"" q"
13,gabizinha,@gabturquetti,2009-06-30T02:44:32.000Z,alguem mim dá um livro ? q
14,gabizinha,@gabturquetti,2009-06-30T02:43:21.000Z,editando umas fotos no notbook
15,gabizinha,@gabturquetti,2009-06-30T02:09:19.000Z,"Em resposta a 
@xsamadhi@italloRafael
 uma hora depois eu respondo xD mals  vou ver se eu vou ver ou seila :B"
16,gabizinha,@gabturquetti,2009-06-30T02:01:06.000Z,lalalalalalalalal tedio D:
17,gabizinha,@gabturquetti,2009-06-30T00:44:47.000Z,"Em resposta a 
@xsamadhi@italloRafael
 hahaha que viado D:"
18,gabizinha,@gabturquetti,2009-06-30T00:41:24.000Z,"Em resposta a 
@xsamadhi@italloRafael
 nossa, JPOSEIJSPEOIJ eu nem tinha me ligado XD"
19,gabizinha,@gabturquetti,2009-06-30T00:40:20.000Z,adoro jogar xadrez sozinha mano q
20,gabizinha,@gabturquetti,2009-06-30T14:54:50.000Z,i found some pics of tdf I LOVED <33
21,gabizinha,@gabturquetti,2009-06-30T14:46:10.000Z,backkk
22,gabizinha,@gabturquetti,2009-06-30T14:34:36.000Z,"ok, já tomei  meu café da manha agora irei fazer um favorzinho pra mamae"
23,gabizinha,@gabturquetti,2009-06-30T14:22:00.000Z,adoro cookies de café da manha nhac nhac
24,gabizinha,@gabturquetti,2009-06-30T14:19:53.000Z,nham nham cookies :D
25,gabizinha,@gabturquetti,2009-06-30T14:19:00.000Z,"good morning, i woke up at 11 and i was reading breaking dawn :D"
26,gabizinha,@gabturquetti,2009-06-30T04:28:23.000Z,good night followers :D
27,gabizinha,@gabturquetti,2009-06-30T04:28:10.000Z,vou ler o amanhecer e mimir beigos e queigos <33
28,gabizinha,@gabturquetti,2009-06-30T04:20:44.000Z,i still love son of dork
29,gabizinha,@gabturquetti,2009-06-30T04:00:28.000Z,eu amo fics
30,gabizinha,@gabturquetti,2009-06-30T03:42:52.000Z,vou ler alguma fic :B
31,gabizinha,@gabturquetti,2009-06-30T02:56:09.000Z,tô pensando em em criar uma web comofas
32,gabizinha,@gabturquetti,2009-06-30T02:45:02.000Z,"de preferencia ""precisamos falar com kevin"" q"
33,gabizinha,@gabturquetti,2009-06-30T02:44:32.000Z,alguem mim dá um livro ? q
34,gabizinha,@gabturquetti,2009-06-30T02:43:21.000Z,editando umas fotos no notbook
35,gabizinha,@gabturquetti,2009-06-30T02:09:19.000Z,"Em resposta a 
@xsamadhi@italloRafael
 uma hora depois eu respondo xD mals  vou ver se eu vou ver ou seila :B"
36,gabizinha,@gabturquetti,2009-06-30T02:01:06.000Z,lalalalalalalalal tedio D:
37,gabizinha,@gabturquetti,2009-06-30T00:44:47.000Z,"Em resposta a 
@xsamadhi@italloRafael
 hahaha que viado D:"
38,gabizinha,@gabturquetti,2009-06-30T00:41:24.000Z,"Em resposta a 
@xsamadhi@italloRafael
 nossa, JPOSEIJSPEOIJ eu nem tinha me ligado XD"
39,gabizinha,@gabturquetti,2009-06-30T00:40:20.000Z,adoro jogar xadrez sozinha mano q
40,gabizinha,@gabturquetti,2009-06-30T00:38:55.000Z,"Em resposta a 
@xsamadhi@italloRafael
 UM ANO E MEIO ? o_o"
41,gabizinha,@gabturquetti,2009-06-30T00:36:20.000Z,"Em resposta a 
@xsamadhi@italloRafael
 MEU DEUS, QUE RAPIDO o_o eu achei que ia demorar mais q"
42,gabizinha,@gabturquetti,2009-06-30T00:29:38.000Z,"Em resposta a 
@xsamadhi@italloRafael
 dia 15 já é a pré estreia ? O:"
43,gabizinha,@gabturquetti,2009-06-30T00:18:55.000Z,"Em resposta a 
@xsamadhi@italloRafael
 simsim, só dos filmes não tenho paciencia de ler os livros G_G"
44,gabizinha,@gabturquetti,2009-06-30T00:17:59.000Z,branca-
45,gabizinha,@gabturquetti,2009-06-30T00:17:49.000Z,alguem sabe se o rei ele fica na casa preta ou braca?
46,gabizinha,@gabturquetti,2009-06-30T00:15:27.000Z,playing chess alone D:
47,gabizinha,@gabturquetti,2009-06-30T00:15:08.000Z,i wanna be gio falcone D:
48,gabizinha,@gabturquetti,2009-06-30T00:14:38.000Z,mano o tom tá quase com 2 mil tweets VICIADO!
49,gabizinha,@gabturquetti,2009-06-30T00:07:20.000Z,"Em resposta a 
@xsamadhi@italloRafael
 não tem nem aonde e nem quando vai ser, mas a laís e a bella vai :D"
50,gabizinha,@gabturquetti,2009-06-30T00:01:05.000Z,"Em resposta a 
@xsamadhi@italloRafael
 meeting é aonde os fãs se reunem :B ai vai ter um do tom :D"
51,gabizinha,@gabturquetti,2009-06-29T23:52:53.000Z,"Em resposta a 
@xsamadhi@italloRafael
 sim, acho que até o final desse mês eu estou foda :D diz ae, vai no meeting?"
52,gabizinha,@gabturquetti,2009-06-29T23:27:53.000Z,"Em resposta a 
@xsamadhi@italloRafael
  estão ótimas, eu consigo fazer direitinho as da segunda casa mas o F e o Fm me matam X_X to quase lá :D"
53,gabizinha,@gabturquetti,2009-06-29T23:14:30.000Z,playing guitar :D
54,gabizinha,@gabturquetti,2009-06-29T22:54:14.000Z,gabaritei a prova de matematica comofas
55,gabizinha,@gabturquetti,2009-06-29T22:48:12.000Z,back back back :D
56,gabizinha,@gabturquetti,2009-06-29T04:17:23.000Z,"vou mimir, tenho que reestudar amanha :D um beijo e um queijo :D GOOD NIGHT FOLLOWERS <3"
57,gabizinha,@gabturquetti,2009-06-29T04:16:21.000Z,"Em resposta a 
@annajota@annalbernaz
 hey there :D"
58,gabizinha,@gabturquetti,2009-06-29T02:24:08.000Z,true blood is awesome!
59,gabizinha,@gabturquetti,2009-06-29T01:20:09.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 good night flet <333"
60,gabizinha,@gabturquetti,2009-06-30T00:36:20.000Z,"Em resposta a 
@xsamadhi@italloRafael
 MEU DEUS, QUE RAPIDO o_o eu achei que ia demorar mais q"
61,gabizinha,@gabturquetti,2009-06-30T00:29:38.000Z,"Em resposta a 
@xsamadhi@italloRafael
 dia 15 já é a pré estreia ? O:"
62,gabizinha,@gabturquetti,2009-06-30T00:18:55.000Z,"Em resposta a 
@xsamadhi@italloRafael
 simsim, só dos filmes não tenho paciencia de ler os livros G_G"
63,gabizinha,@gabturquetti,2009-06-30T00:17:59.000Z,branca-
64,gabizinha,@gabturquetti,2009-06-30T00:17:49.000Z,alguem sabe se o rei ele fica na casa preta ou braca?
65,gabizinha,@gabturquetti,2009-06-30T00:15:27.000Z,playing chess alone D:
66,gabizinha,@gabturquetti,2009-06-30T00:15:08.000Z,i wanna be gio falcone D:
67,gabizinha,@gabturquetti,2009-06-30T00:14:38.000Z,mano o tom tá quase com 2 mil tweets VICIADO!
68,gabizinha,@gabturquetti,2009-06-30T00:07:20.000Z,"Em resposta a 
@xsamadhi@italloRafael
 não tem nem aonde e nem quando vai ser, mas a laís e a bella vai :D"
69,gabizinha,@gabturquetti,2009-06-30T00:01:05.000Z,"Em resposta a 
@xsamadhi@italloRafael
 meeting é aonde os fãs se reunem :B ai vai ter um do tom :D"
70,gabizinha,@gabturquetti,2009-06-29T23:52:53.000Z,"Em resposta a 
@xsamadhi@italloRafael
 sim, acho que até o final desse mês eu estou foda :D diz ae, vai no meeting?"
71,gabizinha,@gabturquetti,2009-06-29T23:27:53.000Z,"Em resposta a 
@xsamadhi@italloRafael
  estão ótimas, eu consigo fazer direitinho as da segunda casa mas o F e o Fm me matam X_X to quase lá :D"
72,gabizinha,@gabturquetti,2009-06-29T23:14:30.000Z,playing guitar :D
73,gabizinha,@gabturquetti,2009-06-29T22:54:14.000Z,gabaritei a prova de matematica comofas
74,gabizinha,@gabturquetti,2009-06-29T22:48:12.000Z,back back back :D
75,gabizinha,@gabturquetti,2009-06-29T04:17:23.000Z,"vou mimir, tenho que reestudar amanha :D um beijo e um queijo :D GOOD NIGHT FOLLOWERS <3"
76,gabizinha,@gabturquetti,2009-06-29T04:16:21.000Z,"Em resposta a 
@annajota@annalbernaz
 hey there :D"
77,gabizinha,@gabturquetti,2009-06-29T02:24:08.000Z,true blood is awesome!
78,gabizinha,@gabturquetti,2009-06-29T01:20:09.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 good night flet <333"
79,gabizinha,@gabturquetti,2009-06-29T01:13:18.000Z,SIGN! http://twitition.com/clnwr TDF IN BRAZIL xX
80,gabizinha,@gabturquetti,2009-06-29T01:11:59.000Z,"@ohanabanana
 ela passou alguma coisa pra escrever? mano, não tem nada sobre o que vai cair na prova no caderno, como eu vou poder estudar?"
81,gabizinha,@gabturquetti,2009-06-29T01:09:57.000Z,"@ohanabanana
 ohanita, :D"
82,gabizinha,@gabturquetti,2009-06-29T00:03:10.000Z,"Em resposta a 
@cameronleahy@cameronTDF
 HEY CAMERON!"
83,gabizinha,@gabturquetti,2009-06-29T00:02:36.000Z,"AFTER A LOOONG TIME, I'LL STUDY :D"
84,gabizinha,@gabturquetti,2009-06-28T23:46:56.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 sim e voce?"
85,gabizinha,@gabturquetti,2009-06-28T23:38:38.000Z,BAAAAAATH
86,gabizinha,@gabturquetti,2009-06-28T23:37:35.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 flet! *-* <3"
87,gabizinha,@gabturquetti,2009-06-28T23:35:09.000Z,"Em resposta a 
@TomFletcher@tommcfly
 i know that you never will replay me, but i'm always replaying u, and how was the show? xX"
88,gabizinha,@gabturquetti,2009-06-28T23:32:16.000Z,because it was PRETTY HOT ):
89,gabizinha,@gabturquetti,2009-06-28T23:31:55.000Z,"I'M DORK BABE! THE LAMP  WAS FALLIN AND I GOT THE LAMP,it burned my finger because DDDD: dork dork dork D:"
90,gabizinha,@gabturquetti,2009-06-28T23:29:32.000Z,OHHHH MY FINGERS!
91,gabizinha,@gabturquetti,2009-06-28T23:22:39.000Z,hard to see the keybord because i'm in the dark TANTANTANTAN
92,gabizinha,@gabturquetti,2009-06-28T22:15:52.000Z,#Twitition Mcfly in Brazil again http://twitition.com/8qbuq @dadazinhax3
93,gabizinha,@gabturquetti,2009-06-28T22:14:29.000Z,"Em resposta a 
@mariemjupiter@maarifletcher mari!"
94,gabizinha,@gabturquetti,2009-06-28T22:07:32.000Z,"GOOOOOOOOOOOOOOOOOOSH! I'M SO HAPPY ABOUT THOMAS 
@tommcfly"
95,gabizinha,@gabturquetti,2009-06-28T22:04:12.000Z,"sometimes i think that i dont know speak english, because i feel the words running away from my brain ):"
96,gabizinha,@gabturquetti,2009-06-28T21:17:29.000Z,I'M BORED ._.
97,gabizinha,@gabturquetti,2009-06-28T21:17:13.000Z,I JUST DONT WANT TO SAY NOTHING
98,gabizinha,@gabturquetti,2009-06-28T21:05:51.000Z,euri do chupa XD
99,gabizinha,@gabturquetti,2009-06-29T01:11:59.000Z,"@ohanabanana
 ela passou alguma coisa pra escrever? mano, não tem nada sobre o que vai cair na prova no caderno, como eu vou poder estudar?"
100,gabizinha,@gabturquetti,2009-06-29T01:09:57.000Z,"@ohanabanana
 ohanita, :D"
101,gabizinha,@gabturquetti,2009-06-29T00:03:10.000Z,"Em resposta a 
@cameronleahy@cameronTDF
 HEY CAMERON!"
102,gabizinha,@gabturquetti,2009-06-29T00:02:36.000Z,"AFTER A LOOONG TIME, I'LL STUDY :D"
103,gabizinha,@gabturquetti,2009-06-28T23:46:56.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 sim e voce?"
104,gabizinha,@gabturquetti,2009-06-28T23:38:38.000Z,BAAAAAATH
105,gabizinha,@gabturquetti,2009-06-28T23:37:35.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 flet! *-* <3"
106,gabizinha,@gabturquetti,2009-06-28T23:35:09.000Z,"Em resposta a 
@TomFletcher@tommcfly
 i know that you never will replay me, but i'm always replaying u, and how was the show? xX"
107,gabizinha,@gabturquetti,2009-06-28T23:32:16.000Z,because it was PRETTY HOT ):
108,gabizinha,@gabturquetti,2009-06-28T23:31:55.000Z,"I'M DORK BABE! THE LAMP  WAS FALLIN AND I GOT THE LAMP,it burned my finger because DDDD: dork dork dork D:"
109,gabizinha,@gabturquetti,2009-06-28T23:29:32.000Z,OHHHH MY FINGERS!
110,gabizinha,@gabturquetti,2009-06-28T23:22:39.000Z,hard to see the keybord because i'm in the dark TANTANTANTAN
111,gabizinha,@gabturquetti,2009-06-28T22:15:52.000Z,#Twitition Mcfly in Brazil again http://twitition.com/8qbuq @dadazinhax3
112,gabizinha,@gabturquetti,2009-06-28T22:14:29.000Z,"Em resposta a 
@mariemjupiter@maarifletcher mari!"
113,gabizinha,@gabturquetti,2009-06-28T22:07:32.000Z,"GOOOOOOOOOOOOOOOOOOSH! I'M SO HAPPY ABOUT THOMAS 
@tommcfly"
114,gabizinha,@gabturquetti,2009-06-28T22:04:12.000Z,"sometimes i think that i dont know speak english, because i feel the words running away from my brain ):"
115,gabizinha,@gabturquetti,2009-06-28T21:17:29.000Z,I'M BORED ._.
116,gabizinha,@gabturquetti,2009-06-28T21:17:13.000Z,I JUST DONT WANT TO SAY NOTHING
117,gabizinha,@gabturquetti,2009-06-28T21:05:51.000Z,euri do chupa XD
118,gabizinha,@gabturquetti,2009-06-28T20:55:41.000Z,"@ohanabanana
 mano, eu não sei como eu posso estudar ._. a professora anotou alguma coisa no caderno?"
119,gabizinha,@gabturquetti,2009-06-28T20:27:36.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 i love you too flet"
120,gabizinha,@gabturquetti,2009-06-28T19:58:42.000Z,i hate quiz :D
121,gabizinha,@gabturquetti,2009-06-28T19:57:56.000Z,"I just took the ""Do u really know McFLY's lyrics?"" quiz and got: Almost there!! Try it: http://bit.ly/6qjmp"
122,gabizinha,@gabturquetti,2009-06-28T19:54:54.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 but i dont <3"
123,gabizinha,@gabturquetti,2009-06-28T19:32:37.000Z,eu tenho o breaking dawn agora NHAC NHAC
124,gabizinha,@gabturquetti,2009-06-28T19:28:40.000Z,"@ohanabanana
 então menine, vai fazer algo nas férias ? (K"
125,gabizinha,@gabturquetti,2009-06-28T19:27:13.000Z,"@ohanabanana
 lixo,? detalhes!"
126,gabizinha,@gabturquetti,2009-06-28T16:43:19.000Z,HMMMMMM lafusa dia 16 :D
127,gabizinha,@gabturquetti,2009-06-28T14:41:42.000Z,"#Twitition The Downtown Fiction in Brazil http://twitition.com/clnwr 
@gabsfletcher"
128,gabizinha,@gabturquetti,2009-06-28T14:40:41.000Z,"#Twitition 
@Dannymcfly
 with Bruce Springsteen http://twitition.com/srg7v @B0LT0NWANDERERS"
129,gabizinha,@gabturquetti,2009-06-28T14:01:51.000Z,today listen : www.myspace.com/thedowntownfiction :D
130,gabizinha,@gabturquetti,2009-06-28T13:21:24.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck ?"
131,gabizinha,@gabturquetti,2009-06-28T13:04:49.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck desde as 9 hrs eu to acordada."
132,gabizinha,@gabturquetti,2009-06-28T12:39:54.000Z,"mano, eu amo lafusa comofas"
133,gabizinha,@gabturquetti,2009-06-28T12:09:51.000Z,"@ohanabanana
 ohanita, não vou poder ir, mamae ta preocupada D:"
134,gabizinha,@gabturquetti,2009-06-28T03:24:34.000Z,good night followers :D
135,gabizinha,@gabturquetti,2009-06-28T03:24:20.000Z,"XENTI, VOU MIMIMIR <3 beigos e queigos <3"
136,gabizinha,@gabturquetti,2009-06-28T03:14:31.000Z,THAIS TOME CUIDADO COMIGO G_G
137,gabizinha,@gabturquetti,2009-06-28T03:12:24.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck  vou começar a andar com um martelo!tome cuidado Ç_Ç"
138,gabizinha,@gabturquetti,2009-06-28T20:55:41.000Z,"@ohanabanana
 mano, eu não sei como eu posso estudar ._. a professora anotou alguma coisa no caderno?"
139,gabizinha,@gabturquetti,2009-06-28T20:27:36.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 i love you too flet"
140,gabizinha,@gabturquetti,2009-06-28T19:58:42.000Z,i hate quiz :D
141,gabizinha,@gabturquetti,2009-06-28T19:57:56.000Z,"I just took the ""Do u really know McFLY's lyrics?"" quiz and got: Almost there!! Try it: http://bit.ly/6qjmp"
142,gabizinha,@gabturquetti,2009-06-28T19:54:54.000Z,"Em resposta a 
@marinafonsecaw@marinafletcher
 but i dont <3"
143,gabizinha,@gabturquetti,2009-06-28T19:32:37.000Z,eu tenho o breaking dawn agora NHAC NHAC
144,gabizinha,@gabturquetti,2009-06-28T19:28:40.000Z,"@ohanabanana
 então menine, vai fazer algo nas férias ? (K"
145,gabizinha,@gabturquetti,2009-06-28T19:27:13.000Z,"@ohanabanana
 lixo,? detalhes!"
146,gabizinha,@gabturquetti,2009-06-28T16:43:19.000Z,HMMMMMM lafusa dia 16 :D
147,gabizinha,@gabturquetti,2009-06-28T14:41:42.000Z,"#Twitition The Downtown Fiction in Brazil http://twitition.com/clnwr 
@gabsfletcher"
148,gabizinha,@gabturquetti,2009-06-28T14:40:41.000Z,"#Twitition 
@Dannymcfly
 with Bruce Springsteen http://twitition.com/srg7v @B0LT0NWANDERERS"
149,gabizinha,@gabturquetti,2009-06-28T14:01:51.000Z,today listen : www.myspace.com/thedowntownfiction :D
150,gabizinha,@gabturquetti,2009-06-28T13:21:24.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck ?"
151,gabizinha,@gabturquetti,2009-06-28T13:04:49.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck desde as 9 hrs eu to acordada."
152,gabizinha,@gabturquetti,2009-06-28T12:39:54.000Z,"mano, eu amo lafusa comofas"
153,gabizinha,@gabturquetti,2009-06-28T12:09:51.000Z,"@ohanabanana
 ohanita, não vou poder ir, mamae ta preocupada D:"
154,gabizinha,@gabturquetti,2009-06-28T03:24:34.000Z,good night followers :D
155,gabizinha,@gabturquetti,2009-06-28T03:24:20.000Z,"XENTI, VOU MIMIMIR <3 beigos e queigos <3"
156,gabizinha,@gabturquetti,2009-06-28T03:14:31.000Z,THAIS TOME CUIDADO COMIGO G_G
157,gabizinha,@gabturquetti,2009-06-28T03:12:24.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck  vou começar a andar com um martelo!tome cuidado Ç_Ç"
158,gabizinha,@gabturquetti,2009-06-28T03:09:43.000Z,"@ohanabanana
 voce ainda tá ai :D"
159,gabizinha,@gabturquetti,2009-06-28T03:09:22.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck i'm affraid about you O_O you are a bad girl, and gerard came here today! :D"
160,gabizinha,@gabturquetti,2009-06-28T03:02:49.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck i've got a big life :D q"
161,gabizinha,@gabturquetti,2009-06-28T03:02:17.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck kill him, and forget to visit me , i've got a biggest life to live :D"
162,gabizinha,@gabturquetti,2009-06-28T02:55:47.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck but that tweet must be perfect with I MISS YOU GABS Q"
163,gabizinha,@gabturquetti,2009-06-28T02:54:40.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck  HAHAHAHHAHAH EURI XD"
164,gabizinha,@gabturquetti,2009-06-28T02:45:50.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck HAHAHA THE SAME FOR TOM q harry is yours and thomas is mine! NICE!"
165,gabizinha,@gabturquetti,2009-06-28T02:29:47.000Z,"Em resposta a 
@thaispagliaro@whoismelman exato, harry é interessante, o tom é mais ele posta all the time xD"
166,gabizinha,@gabturquetti,2009-06-28T02:14:55.000Z,#springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny
167,gabizinha,@gabturquetti,2009-06-28T02:10:07.000Z,"Em resposta a 
@thaispagliaro@whoismelman seu tédio acaba, isso é legal :D AGORA ME SEGUE! Q"
168,gabizinha,@gabturquetti,2009-06-28T02:09:33.000Z,#springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny
169,gabizinha,@gabturquetti,2009-06-28T02:09:05.000Z,"#springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny
#springsteensingwithdanny"
170,gabizinha,@gabturquetti,2009-06-28T02:07:24.000Z,"ahcu
nunca dá certo G_G"
171,gabizinha,@gabturquetti,2009-06-28T02:06:59.000Z,@tommcflyfollow@gabsfletcher @tommcflyfollow@gabsfletcher @tommcflyfollow@gabsfletcher @tommcflyfollow@gabsfletcher AJUDEM! HELP ME!
172,gabizinha,@gabturquetti,2009-06-28T02:05:37.000Z,"@ohanabanana
 sim é muito foda isso G_G"
173,gabizinha,@gabturquetti,2009-06-28T02:00:55.000Z,não quero twittar em ingles hoje q
174,gabizinha,@gabturquetti,2009-06-28T01:59:21.000Z,"@ohanabanana
 qqq vou ligar sempre gats -NN"
175,gabizinha,@gabturquetti,2009-06-28T01:52:23.000Z,"Em resposta a 
@thaispagliaro@whoismelman PRIMEIRO TWEET!"
176,gabizinha,@gabturquetti,2009-06-28T01:48:31.000Z,"@ohanabanana
 ai eu vou chegar lá umas 9:30 tambem."
177,gabizinha,@gabturquetti,2009-06-28T01:48:08.000Z,"@ohanabanana
 quem não tava com vontade menine? bom, vou te passar meu celular por depoimento ai qualquer coisa tu me liga,"
178,gabizinha,@gabturquetti,2009-06-28T03:02:49.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck i've got a big life :D q"
179,gabizinha,@gabturquetti,2009-06-28T03:02:17.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck kill him, and forget to visit me , i've got a biggest life to live :D"
180,gabizinha,@gabturquetti,2009-06-28T02:55:47.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck but that tweet must be perfect with I MISS YOU GABS Q"
181,gabizinha,@gabturquetti,2009-06-28T02:54:40.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck  HAHAHAHHAHAH EURI XD"
182,gabizinha,@gabturquetti,2009-06-28T02:45:50.000Z,"Em resposta a 
@thaispagliaro@nospaceforneck HAHAHA THE SAME FOR TOM q harry is yours and thomas is mine! NICE!"
183,gabizinha,@gabturquetti,2009-06-28T02:29:47.000Z,"Em resposta a 
@thaispagliaro@whoismelman exato, harry é interessante, o tom é mais ele posta all the time xD"
184,gabizinha,@gabturquetti,2009-06-28T02:14:55.000Z,#springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny
185,gabizinha,@gabturquetti,2009-06-28T02:10:07.000Z,"Em resposta a 
@thaispagliaro@whoismelman seu tédio acaba, isso é legal :D AGORA ME SEGUE! Q"
186,gabizinha,@gabturquetti,2009-06-28T02:09:33.000Z,#springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny
187,gabizinha,@gabturquetti,2009-06-28T02:09:05.000Z,"#springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny #springsteensingwithdanny
#springsteensingwithdanny"
188,gabizinha,@gabturquetti,2009-06-28T02:07:24.000Z,"ahcu
nunca dá certo G_G"
189,gabizinha,@gabturquetti,2009-06-28T02:06:59.000Z,@tommcflyfollow@gabsfletcher @tommcflyfollow@gabsfletcher @tommcflyfollow@gabsfletcher @tommcflyfollow@gabsfletcher AJUDEM! HELP ME!
190,gabizinha,@gabturquetti,2009-06-28T02:05:37.000Z,"@ohanabanana
 sim é muito foda isso G_G"
191,gabizinha,@gabturquetti,2009-06-28T02:00:55.000Z,não quero twittar em ingles hoje q
192,gabizinha,@gabturquetti,2009-06-28T01:59:21.000Z,"@ohanabanana
 qqq vou ligar sempre gats -NN"
193,gabizinha,@gabturquetti,2009-06-28T01:52:23.000Z,"Em resposta a 
@thaispagliaro@whoismelman PRIMEIRO TWEET!"
194,gabizinha,@gabturquetti,2009-06-28T01:48:31.000Z,"@ohanabanana
 ai eu vou chegar lá umas 9:30 tambem."
195,gabizinha,@gabturquetti,2009-06-28T01:48:08.000Z,"@ohanabanana
 quem não tava com vontade menine? bom, vou te passar meu celular por depoimento ai qualquer coisa tu me liga,"
196,gabizinha,@gabturquetti,2009-06-28T01:38:50.000Z,"@ohanabanana
 posso te explicar isso amanha? é cumpricado q. enfim, que hrs tu vai pra lá ?"
197,gabizinha,@gabturquetti,2009-06-28T01:37:46.000Z,@whoismelman OICU
198,gabizinha,@gabturquetti,2009-06-28T01:26:03.000Z,"@ohanabanana
 e ele não ama elaq"
199,gabizinha,@gabturquetti,2009-06-28T01:24:04.000Z,"@ohanabanana
 então mano, é complicado, ele não vê a girlfriend dele a 2 meses q"
200,gabizinha,@gabturquetti,2009-06-28T01:07:12.000Z,"@ohanabanana
  os acordes são E e Am q eu toco sim :D"
201,gabizinha,@gabturquetti,2009-06-28T01:01:58.000Z,"@ohanabanana
 aquela coisa feia? ._. sim Ç_Ç"
202,gabizinha,@gabturquetti,2009-06-28T00:46:57.000Z,"@ohanabanana
 mandei a musica q"
203,gabizinha,@gabturquetti,2009-06-28T00:45:31.000Z,"@ohanabanana
 VIU ? O: eai ? q"
204,gabizinha,@gabturquetti,2009-06-28T00:39:58.000Z,"@ohanabanana
  okok, vou mandar :B"
205,gabizinha,@gabturquetti,2009-06-28T00:34:23.000Z,"@ohanabanana
 vou mandar, q por onde? por aqui mesmo ?"
206,gabizinha,@gabturquetti,2009-06-28T00:29:47.000Z,"Em resposta a 
@gabjastrenski@intojellybeans mas que viado D:"
207,gabizinha,@gabturquetti,2009-06-28T00:29:32.000Z,"@ohanabanana
 AH EU COSNEGUI COMPOR UMA COISA HOJE e? eu tinha que contar isso pra alguem xD"
208,gabizinha,@gabturquetti,2009-06-28T00:27:19.000Z,"@ohanabanana
 cara, eu vou acho ._. mas tipo, eu não comprei nda ainda *memate* D:"
209,gabizinha,@gabturquetti,2009-06-28T00:12:21.000Z,"@ohanabanana
 hm  como vai ficar amanha ?"
210,gabizinha,@gabturquetti,2009-06-27T23:51:39.000Z,WHERE IS OHANA! ?
211,gabizinha,@gabturquetti,2009-06-27T23:15:48.000Z,OHAAAAAANA ME RESPONDE D:
212,gabizinha,@gabturquetti,2009-06-27T23:04:04.000Z,estou me sentindo um pouquinh poser aem relação a TDF._.
213,gabizinha,@gabturquetti,2009-06-27T23:00:28.000Z,"Em resposta a 
@CarrieHFletcher@LittleFletcher
 good night fletcher"
214,gabizinha,@gabturquetti,2009-06-27T22:57:14.000Z,"I just took the ""Você conhece o McFly?"" quiz and got: aeaeaea HERÓI õ/! Try it: http://bit.ly/2xdPWi"
