,endTime,artistName,trackName,minutedPlayed
731,2020-10-15 17:05:00,Billie Eilish,bad guy,0.49333333333333335
732,2020-10-15 17:07:00,Super Simple Songs,Hello Hello!,0.12723333333333334
733,2020-10-15 17:07:00,Super Simple Songs,Baby Shark,2.11955
734,2020-10-15 17:07:00,PJ Masks,Hey Hey Owlette,0.12146666666666667
735,2020-10-15 17:07:00,Pinkfong,Jungle Boogie,0.3935
736,2020-10-15 17:08:00,Poppet Stars,Ma Is White,0.14953333333333332
737,2020-10-15 17:09:00,Pinkfong,Pirate Baby Shark,1.0897166666666667
738,2020-10-15 17:09:00,Super Simple Songs,Rain Rain Go Away,0.020433333333333335
739,2020-10-15 17:09:00,Blippi,Backhoe Dance,0.2195
740,2020-10-15 17:09:00,Blippi,Backhoe Dance,0.0
741,2020-10-15 17:09:00,Bounce Patrol,Roar Like a Dinosaur,0.04393333333333333
742,2020-10-15 17:09:00,Bounce Patrol,Roar Like a Dinosaur,0.0
743,2020-10-15 17:09:00,Bounce Patrol,Roar Like a Dinosaur,0.18086666666666668
744,2020-10-15 17:09:00,Bounce Patrol,Roar Like a Dinosaur,0.08133333333333333
745,2020-10-15 17:15:00,Super Simple Songs,Old MacDonald,0.03505
746,2020-10-15 17:15:00,Bounce Patrol,Roar Like a Dinosaur,0.304
747,2020-10-15 17:16:00,Blippi,The Excavator Song,0.7548833333333334
748,2020-10-15 17:16:00,Justin Bieber,Baby,0.09823333333333334
749,2020-10-15 17:16:00,Justin Bieber,Baby,0.15363333333333334
750,2020-10-15 17:16:00,Pinkfong,Baby Shark,0.10501666666666666
751,2020-10-15 17:18:00,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",0.0
752,2020-10-15 17:18:00,Super Simple Songs,Hello!,1.3115333333333334
753,2020-10-15 17:19:00,Super Simple Songs,Hello!,0.6983333333333334
754,2020-10-15 17:19:00,Mark Ronson,Uptown Funk (feat. Bruno Mars),0.0846
755,2020-10-15 17:20:00,Super Simple Songs,Baby Shark,1.3642166666666666
756,2020-10-15 17:21:00,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",0.06041666666666667
757,2020-10-15 17:21:00,Super Simple Songs,Hello!,1.2297833333333332
758,2020-10-15 17:22:00,Super Simple Songs,Open Shut Them,0.2436
759,2020-10-15 17:24:00,The Kiboomers,Party Freeze Dance Song,0.0
760,2020-10-15 17:24:00,Super Simple Songs,We All Fall Down,0.007666666666666666
761,2020-10-15 17:24:00,Super Simple Songs,We All Fall Down,1.92105
762,2020-10-15 17:25:00,Super Simple Songs,Open Shut Them,0.41478333333333334
763,2020-10-15 17:25:00,The Kiboomers,Party Freeze Dance Song,1.3500333333333334
764,2020-10-15 17:25:00,Super Simple Songs,We All Fall Down,0.01505
765,2020-10-15 17:26:00,Super Simple Songs,Make a Circle,0.016283333333333334
766,2020-10-15 17:26:00,Super Simple Songs,Open Shut Them,0.0
767,2020-10-15 17:26:00,Billie Eilish,bad guy,0.0715
768,2020-10-15 17:26:00,The Kiboomers,Party Freeze Dance Song,0.04558333333333333
769,2020-10-15 17:26:00,The Kiboomers,Party Freeze Dance Song,0.014783333333333334
770,2020-10-15 17:26:00,Super Simple Songs,We All Fall Down,0.4713833333333333
771,2020-10-15 17:26:00,Super Simple Songs,We All Fall Down,0.0
772,2020-10-15 17:26:00,Super Simple Songs,Clean up!,0.0105
773,2020-10-15 17:26:00,Super Simple Songs,"See You Later, Alligator",0.18683333333333332
774,2020-10-15 17:26:00,Ed Sheeran,Shape of You,0.008433333333333333
775,2020-10-15 17:26:00,Ed Sheeran,Shape of You,0.011183333333333333
776,2020-10-15 17:26:00,Taylor Swift,Shake It Off,0.005716666666666667
777,2020-10-15 17:26:00,Taylor Swift,Shake It Off,0.01885
778,2020-10-15 17:27:00,Super Simple Songs,Make a Circle,0.00255
779,2020-10-15 17:27:00,Super Simple Songs,I See Something Pink,0.353
780,2020-10-15 17:27:00,Super Simple Songs,Open Shut Them,0.0051333333333333335
781,2020-10-15 17:27:00,Billie Eilish,bad guy,0.0176
782,2020-10-15 17:27:00,Billie Eilish,bad guy,0.06026666666666667
783,2020-10-15 17:27:00,The Kiboomers,Party Freeze Dance Song,0.15516666666666667
784,2020-10-15 17:27:00,The Kiboomers,Party Freeze Dance Song,0.027133333333333332
785,2020-10-15 17:27:00,Dua Lipa,New Rules,0.0
786,2020-10-15 17:27:00,Dua Lipa,New Rules,0.013716666666666667
787,2020-10-15 17:27:00,Super Simple Songs,We All Fall Down,0.028183333333333335
788,2020-10-15 17:27:00,Super Simple Songs,Clean up!,0.0105
789,2020-10-15 17:27:00,Simple Minds,Don't You (Forget About Me) - 2001 Mix,0.0
790,2020-10-15 17:27:00,Simple Minds,Don't You (Forget About Me) - 2001 Mix,0.011083333333333334
791,2020-10-15 17:27:00,Super Simple Songs,Bye Bye Goodbye,0.05395
792,2020-10-15 17:27:00,Super Simple Songs,"See You Later, Alligator",0.0
793,2020-10-15 17:27:00,Ed Sheeran,Shape of You,0.0037166666666666667
794,2020-10-15 17:27:00,Ed Sheeran,Shape of You,0.013516666666666666
795,2020-10-15 17:27:00,Taylor Swift,Shake It Off,0.007716666666666667
796,2020-10-15 17:27:00,Taylor Swift,Shake It Off,0.011166666666666667
797,2020-10-15 17:28:00,Super Simple Songs,We All Fall Down,0.48768333333333336
798,2020-10-15 17:29:00,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",0.0197
799,2020-10-15 17:29:00,Super Simple Songs,Hello!,0.6830166666666667
800,2020-10-16 17:26:00,Super Simple Songs,Make a Circle,1.0252333333333334
801,2020-10-16 17:26:00,Super Simple Songs,"See You Later, Alligator",0.67075
802,2020-10-16 17:29:00,Super Simple Songs,Open Shut Them,2.3799
803,2020-10-16 17:31:00,Super Simple Songs,We All Fall Down,1.92105
804,2020-10-16 17:33:00,The Kiboomers,Party Freeze Dance Song,1.6226
805,2020-10-16 17:39:00,Super Simple Songs,Hello!,1.3115333333333334
806,2020-10-16 17:43:00,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",3.93335
807,2020-10-16 17:48:00,Tones And I,Dance Monkey,0.37425
808,2020-10-16 17:48:00,Mark Ronson,Uptown Funk (feat. Bruno Mars),4.494433333333333
809,2020-10-16 17:50:00,Tones And I,Dance Monkey,1.7767
810,2020-10-16 17:51:00,Super Simple Songs,Baby Shark,0.7012333333333334
811,2020-10-16 17:51:00,Super Simple Songs,I See Something Blue,0.053783333333333336
812,2020-10-16 17:53:00,The Kiboomers,Party Freeze Dance Song,2.1437833333333334
813,2020-10-16 17:53:00,Taylor Swift,Shake It Off,0.19656666666666667
814,2020-10-16 17:55:00,Super Simple Songs,We All Fall Down,2.2171166666666666
815,2020-10-16 17:57:00,The Kiboomers,Party Freeze Dance Song,0.17413333333333333
816,2020-10-16 17:57:00,The Kiboomers,Party Freeze Dance Song,1.6039
817,2020-10-16 17:57:00,Taylor Swift,Shake It Off,0.03133333333333333
818,2020-10-16 17:57:00,Taylor Swift,Shake It Off,0.0205
819,2020-10-16 17:59:00,The Kiboomers,Party Freeze Dance Song,1.5031
820,2020-10-16 17:59:00,The Kiboomers,Party Freeze Dance Song,0.10873333333333333
821,2020-10-16 17:59:00,Taylor Swift,Shake It Off,0.23761666666666667
822,2020-10-16 17:59:00,Taylor Swift,Shake It Off,0.0414
823,2020-10-17 23:24:00,VIDA SOB CONTROLE - Por João e Vanessa,#04 Como manter seus hábitos e rotina ao longo do tempo,1.4511
824,2020-10-17 23:26:00,VIDA SOB CONTROLE - Por João e Vanessa,"#05 RELACIONAMENTOS: dinheiro, rotina, decepção, ciúmes",1.69775
825,2020-10-17 23:30:00,Florence + The Machine,"Dog Days Are Over - MTV Unplugged, 2012",4.588883333333333
826,2020-10-17 23:35:00,Coldplay,Shiver,5.0697
827,2020-10-17 23:39:00,Jack Johnson,Better Together,3.461333333333333
828,2020-10-17 23:43:00,Maroon 5,She Will Be Loved - Acoustic,4.61305
829,2020-10-17 23:47:00,Eddie Vedder,Society,3.9381166666666667
830,2020-10-17 23:59:00,Florence + The Machine,"Shake It Out - MTV Unplugged, 2012",1.6538666666666666
831,2020-10-19 11:08:00,Black Sea Dahu,In Case I Fall for You,5.067216666666667
832,2020-10-19 11:17:00,Black Sea Dahu,Thaw,3.8325833333333335
833,2020-10-19 11:21:00,Black Sea Dahu,Big Mouth,4.222916666666666
834,2020-10-19 11:25:00,Black Sea Dahu,Rhizome,4.28875
835,2020-10-19 16:29:00,Black Sea Dahu,My Dear,3.1932
836,2020-10-20 12:49:00,Weezer,Da Vinci,4.094216666666667
837,2020-10-20 12:53:00,McFly,Lies,3.74695
838,2020-10-20 12:56:00,The White Stripes,I Just Don't Know What to Do With Myself,2.7744333333333335
839,2020-10-20 13:00:00,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),4.115366666666667
840,2020-10-20 13:04:00,Green Day,Welcome to Paradise,3.73555
841,2020-10-20 13:07:00,Band Of Skulls,I Know What I Am,3.2995666666666668
842,2020-10-20 13:09:00,Arctic Monkeys,Batphone,0.028933333333333332
843,2020-10-20 13:09:00,The Killers,Rut,2.321483333333333
844,2020-10-20 13:15:00,WALK THE MOON,Anna Sun,5.354533333333333
845,2020-10-20 13:18:00,Simple Plan,Welcome to My Life,3.4450833333333333
846,2020-10-20 13:21:00,Smash Mouth,All Star,3.33955
847,2020-10-20 13:22:00,McFly,Party Girl,0.15318333333333334
848,2020-10-20 13:22:00,Weezer,I. The Waste Land,0.9155166666666666
849,2020-10-20 13:26:00,Panic! At The Disco,I Write Sins Not Tragedies - Live from iTunes Sessions,3.5472333333333332
850,2020-10-20 13:30:00,Kings of Convenience,Rule My World,3.5277666666666665
851,2020-10-20 13:33:00,Red Hot Chili Peppers,Californication,2.8333
852,2020-10-20 17:00:00,Ed Sheeran,Shape of You,1.2413333333333334
853,2020-10-20 17:01:00,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",0.5293333333333333
854,2020-10-20 17:01:00,Tones And I,Dance Monkey,0.11333333333333333
855,2020-10-20 17:03:00,Taylor Swift,Shake It Off,0.3410166666666667
856,2020-10-20 17:04:00,Taylor Swift,Shake It Off,0.5703
857,2020-10-20 18:09:00,Tones And I,Dance Monkey,2.450466666666667
858,2020-10-20 21:05:00,Black Sea Dahu,In Case I Fall for You,5.067216666666667
859,2020-10-20 21:09:00,Black Sea Dahu,Thaw,3.8325833333333335
860,2020-10-20 22:00:00,Black Sea Dahu,Big Mouth,3.3634
861,2020-10-22 13:42:00,The Killers,Tyson vs Douglas,4.561766666666666
862,2020-10-22 13:45:00,Weezer,Lonely Girl,2.8258833333333335
863,2020-10-22 13:48:00,McFly,I'll Be OK,3.41335
864,2020-10-22 13:54:00,Foo Fighters,Everlong,0.039016666666666665
865,2020-10-22 13:54:00,311,Five of Everything,0.46441666666666664
866,2020-10-22 13:54:00,Sia,One Million Bullets,4.2005
867,2020-10-22 13:58:00,The Smashing Pumpkins,Today - Remastered,3.352883333333333
868,2020-10-22 14:00:00,Blur,Song 2 - 2012 Remaster,2.0193333333333334
869,2020-10-22 14:03:00,The Killers,Run For Cover,3.7024333333333335
870,2020-10-22 14:07:00,Weezer,II. Anonymous,3.3251
871,2020-10-22 14:11:00,Ed Sheeran,Shape of You,3.8952
872,2020-10-22 14:14:00,Sia,Big Girls Cry,3.5101
873,2020-10-22 14:27:00,Red Hot Chili Peppers,Dark Necessities,2.620233333333333
874,2020-10-22 16:50:00,Melim,Ouvi Dizer,0.0
875,2020-10-22 16:50:00,Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),1.8475333333333332
876,2020-10-22 16:54:00,Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",0.0
877,2020-10-22 16:54:00,Melim,Ouvi Dizer,3.4593833333333333
878,2020-10-22 16:55:00,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",0.0
879,2020-10-22 16:55:00,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.0
880,2020-10-22 16:55:00,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.07623333333333333
881,2020-10-22 16:55:00,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",0.0
882,2020-10-22 16:56:00,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.37538333333333335
883,2020-10-23 20:46:00,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1.1188
884,2020-10-23 20:46:00,Super Simple Songs,I See Something Blue,0.0
885,2020-10-23 20:55:00,Super Simple Songs,Baby Shark,2.8937833333333334
886,2020-10-23 20:57:00,Super Simple Songs,I See Something Blue,2.82485
887,2020-10-23 21:00:00,Super Simple Songs,I See Something Pink,2.8187
888,2020-10-23 21:02:00,Super Simple Songs,Make a Circle,0.34881666666666666
889,2020-10-23 21:02:00,Super Simple Songs,Clean up!,1.55965
890,2020-10-24 02:30:00,Saib,When It Rains,0.07623333333333333
891,2020-10-24 02:30:00,Black Sea Dahu,In Case I Fall for You,0.7136166666666667
892,2020-10-24 02:31:00,Flamingosis,Marcos Valle,0.0476
893,2020-10-24 02:31:00,Shitty Guy,PastScars,0.07391666666666667
894,2020-10-24 02:31:00,Gabriel Cavalcanti,Pipoca.,0.0236
895,2020-10-24 02:33:00,Funkmammoth,Ipanema,2.1204666666666667
896,2020-10-24 02:35:00,middt,Jazzy,2.178
897,2020-10-24 02:36:00,N4n,The Old Station,1.2585166666666667
898,2020-10-24 02:39:00,DoisPês,last summer,2.3712666666666666
899,2020-10-24 02:41:00,middt,Double Stop,2.1336666666666666
900,2020-10-24 02:43:00,Mug Groove,Nagoya For Lovers,2.51545
901,2020-10-24 02:45:00,rdgbeat,Popular,1.2364
902,2020-10-24 02:46:00,MFakka,Midsummer,1.9678166666666668
903,2020-10-24 02:48:00,Linearwave,preciso dizer que te amo,1.2391166666666666
904,2020-10-24 02:52:00,FaOut,Desire,4.128583333333333
905,2020-10-24 02:54:00,Gabriel Cavalcanti,the sun is leaving but i want you to stay.,2.2668666666666666
906,2020-10-24 02:57:00,Stapes,Pôr do Sol,2.47805
907,2020-10-24 03:00:00,FaOut,Rio de Janeiro,3.29625
908,2020-10-24 03:02:00,Mill3ristic,blue eyes,2.5364833333333334
909,2020-10-24 03:04:00,DoisPês,Janela,1.8
910,2020-10-24 03:07:00,QSTN,Cancao Da Ra,2.4986
911,2020-10-24 03:08:00,Pelicano,in space,1.2824
912,2020-10-24 23:11:00,Pelicano,in space,0.14618333333333333
913,2020-10-24 23:12:00,Ray Ben Rue,Empty Beaches,0.7280833333333333
914,2020-10-24 23:12:00,Pelicano,in space,0.7841
915,2020-10-24 23:15:00,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",2.6691
916,2020-10-24 23:19:00,Florence + The Machine,"Dog Days Are Over - MTV Unplugged, 2012",3.7743333333333333
917,2020-10-24 23:24:00,Coldplay,Shiver,5.07
918,2020-10-24 23:27:00,Jack Johnson,Better Together,3.461333333333333
919,2020-10-24 23:32:00,Maroon 5,She Will Be Loved - Acoustic,4.6131166666666665
920,2020-10-24 23:36:00,WALK THE MOON,Shut Up and Dance - Live Acoustic - 2015,0.05001666666666667
921,2020-10-24 23:36:00,MAGIC!,Rude (Acoustic),3.7309
922,2020-10-24 23:36:00,No Doubt,Underneath It All - Acoustic Live - German Radio,0.5652
923,2020-10-24 23:40:00,Keane,Somewhere Only We Know,3.95245
924,2020-10-24 23:44:00,Ed Sheeran,Shape of You - Acoustic,3.7262166666666667
925,2020-10-24 23:49:00,Florence + The Machine,"Shake It Out - MTV Unplugged, 2012",4.643783333333333
926,2020-10-24 23:53:00,Coldplay,Yellow,4.4462166666666665
927,2020-10-24 23:57:00,Red Hot Chili Peppers,Under the Bridge,4.405116666666666
928,2020-10-25 00:01:00,Maroon 5,Harder To Breathe - Acoustic,3.1646666666666667
929,2020-10-25 00:05:00,Eddie Vedder,Society,3.93845
930,2020-10-25 00:08:00,Incubus,Drive,3.874216666666667
931,2020-10-25 00:13:00,Vanessa Carlton,A Thousand Miles - Live Acoustic,4.08465
932,2020-10-25 00:17:00,John Mayer,Slow Dancing in a Burning Room,4.033333333333333
933,2020-10-25 00:21:00,Alicia Keys,No One - Acoustic,4.3261666666666665
934,2020-10-25 00:25:00,The Civil Wars,Billie Jean,4.332
935,2020-10-25 00:30:00,Damien Rice,The Blower's Daughter,4.77755
936,2020-10-25 00:36:00,Red Hot Chili Peppers,Snow (Hey Oh),5.5777833333333335
937,2020-10-25 00:38:00,Amos Lee,Sweet Pea,2.16045
938,2020-10-25 00:41:00,George Ezra,Budapest,3.34555
939,2020-10-25 00:45:00,Incubus,Mexico,4.305116666666667
940,2020-10-25 00:49:00,Jason Mraz,Lucky,3.1893333333333334
941,2020-10-25 00:50:00,John Mayer,Your Body Is a Wonderland,0.9905
942,2020-10-25 00:54:00,Coldplay,Trouble,4.5571166666666665
943,2020-10-25 00:59:00,X Ambassadors,Renegades - Live Session / Acoustic Version,0.5868
944,2020-10-25 00:59:00,James Bay,Let It Go - James Bay Spotify Session 2015,4.76445
945,2020-10-25 01:05:00,Mumford & Sons,Lover Of The Light,5.24645
946,2020-10-25 01:08:00,Gnarls Barkley,Crazy - Single Version,3.013116666666667
947,2020-10-25 01:10:00,The Lumineers,Ho Hey,2.7188833333333333
948,2020-10-25 01:14:00,Vance Joy,Georgia,3.8417833333333333
949,2020-10-25 01:19:00,Edward Sharpe & The Magnetic Zeros,Home,5.053333333333334
950,2020-10-25 01:24:00,Alexi Murdoch,Orange Sky,5.03705
951,2020-10-25 01:28:00,Gavin DeGraw,I Don't Want to Be - Stripped Version,4.072216666666667
952,2020-10-25 01:39:00,Jason Mraz,I'm Yours,0.046316666666666666
953,2020-10-26 13:36:00,Sia,"Mountains (feat. Sia, Diplo, and Labrinth)",3.2453833333333333
954,2020-10-26 13:39:00,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",3.1161333333333334
955,2020-10-26 13:42:00,Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",2.9296
956,2020-10-26 13:45:00,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",3.5617666666666667
957,2020-10-26 13:49:00,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",3.40155
958,2020-10-26 13:51:00,Sia,"Mountains (feat. Sia, Diplo, and Labrinth)",0.1092
959,2020-10-26 13:55:00,The White Stripes,Seven Nation Army,3.862216666666667
960,2020-10-26 13:57:00,Franz Ferdinand,Take Me Out,1.8319666666666667
961,2020-10-26 14:01:00,Pixies,Where Is My Mind?,3.94955
962,2020-10-26 14:35:00,Jet,Are You Gonna Be My Girl,1.7281
963,2020-10-28 14:43:00,Tones And I,Dance Monkey,0.7594333333333333
964,2020-10-29 19:57:00,Super Simple Songs,Bye Bye Goodbye,1.0146666666666666
965,2020-11-04 15:14:00,Selvagens à Procura de Lei,Despedida,0.1384
966,2020-11-04 15:19:00,Selvagens à Procura de Lei,Despedida,4.302766666666667
967,2020-11-04 15:19:00,Fresno,Relato De Um Homem De Bom Coração,0.1932
968,2020-11-04 15:19:00,Nando Reis,Sei,0.048466666666666665
969,2020-11-04 15:23:00,CPM 22,Ontem,3.9077333333333333
970,2020-11-04 15:28:00,Gabriel O Pensador,Cachimbo da Paz (feat. Lulu Santos),5.5278
971,2020-11-04 15:29:00,O Rappa,Rodo cotidiano,0.5113166666666666
972,2020-11-04 15:32:00,Detonautas Roque Clube,Outro Lugar,0.07956666666666666
973,2020-11-04 15:32:00,Skank,Vamos Fugir,3.5588166666666665
974,2020-11-04 15:38:00,Fresno,Cada Poça Dessa Rua Tem um Pouco de Minhas Lágrimas,5.868666666666667
975,2020-11-04 15:39:00,Nando Reis,Luz Dos Olhos,0.10341666666666667
976,2020-11-04 15:39:00,Barão Vermelho,Puro Êxtase,0.030516666666666668
977,2020-11-04 15:43:00,NX Zero,Apenas Um Olhar,3.5911166666666667
978,2020-11-04 15:44:00,Frejat,Por Você - Ao Vivo,0.04615
979,2020-11-04 15:44:00,Esteban Tavares,Muda,0.036083333333333335
980,2020-11-04 15:44:00,CPM 22,"Escolha, Provas E Promessas",0.043816666666666663
981,2020-11-04 15:44:00,Forfun,Sigo o Som,0.25225
982,2020-11-04 15:44:00,Strike,Sempre Quis,0.0564
983,2020-11-04 15:45:00,Justin Bieber,Baby,0.31085
984,2020-11-04 15:45:00,Selvagens à Procura de Lei,Mucambo Cafundó,0.11193333333333333
985,2020-11-04 15:45:00,Fresno,Sobre Todas As Coisas Que Eu...,0.29615
986,2020-11-04 15:45:00,Maglore,Se Você Fosse Minha,0.6909833333333333
987,2020-11-04 15:46:00,Fresno,Não Quero Lembrar,0.97415
988,2020-11-04 15:50:00,Fresno,Contas Vencidas,0.9218666666666666
989,2020-11-04 15:50:00,Fresno,Uma Música,3.234
990,2020-11-04 15:54:00,Fresno,Desde Quando Você Se Foi,3.6037833333333333
991,2020-11-04 15:58:00,Fresno,Redenção,3.7988833333333334
992,2020-11-04 16:01:00,Fresno,Alguém Que Te Faz Sorrir,3.2817833333333333
993,2020-11-04 16:04:00,Fresno,Passado,3.075483333333333
994,2020-11-04 16:08:00,NX Zero,Razões E Emoções,3.7066666666666666
995,2020-11-04 16:11:00,NX Zero,Cedo Ou Tarde,3.22445
996,2020-11-04 16:15:00,NX Zero,Ligação,3.56155
997,2020-11-04 16:18:00,NX Zero,Daqui Pra Frente,3.1088833333333334
998,2020-11-04 16:21:00,NX Zero,Além De Mim,3.4048833333333333
999,2020-11-04 16:21:00,NX Zero,Intro Modo Avião - Ao Vivo,0.2552833333333333
1000,2020-11-04 16:22:00,NX Zero,Modo Avião - Ao Vivo,0.03411666666666666
1001,2020-11-04 16:23:00,NX Zero,Não É Normal - Ao Vivo,1.5399666666666667
1002,2020-11-05 19:30:00,Super Simple Songs,Clean up!,1.55965
1003,2020-11-05 19:31:00,Super Simple Songs,Open Shut Them,0.8827333333333334
1004,2020-11-10 21:03:00,John Mayer,Slow Dancing in a Burning Room,4.033333333333333
1005,2020-11-10 21:04:00,Noah Cyrus,July (feat. Leon Bridges),0.9173333333333333
1006,2020-11-10 21:08:00,Jason Mraz,I'm Yours,4.036433333333333
1007,2020-11-10 21:12:00,Gavin DeGraw,Fire,3.464933333333333
1008,2020-11-10 21:15:00,Jack Johnson,Banana Pancakes,3.1984333333333335
1009,2020-11-11 17:51:00,James Bay,Let It Go,3.643866666666667
1010,2020-11-11 17:51:00,Nursery Rhymes 123,The Wheels on the Bus,0.0
1011,2020-11-11 22:14:00,The White Stripes,Seven Nation Army,3.862216666666667
1012,2020-11-11 22:18:00,Franz Ferdinand,Take Me Out,3.9504333333333332
1013,2020-11-11 22:22:00,Pixies,Where Is My Mind?,3.94955
1014,2020-11-11 22:25:00,Jet,Are You Gonna Be My Girl,3.5633333333333335
1015,2020-11-11 22:27:00,Vampire Weekend,A-Punk,2.2957
1016,2020-11-11 22:31:00,The Heavy,How You Like Me Now,3.2221333333333333
1017,2020-11-11 22:34:00,The Black Keys,Lonely Boy,3.22755
1018,2020-11-11 22:37:00,The Hives,Hate To Say I Told You So,3.344883333333333
1019,2020-11-11 22:41:00,The Fratellis,Chelsea Dagger,3.396
1020,2020-11-11 22:52:00,Supergrass,Alright,1.07455
1021,2020-11-12 18:43:00,Singing Hands,Little Peter Rabbit,0.0
1022,2020-11-12 18:45:00,Toddler Fun Learning,Hop Little Bunnies,2.0143166666666668
1023,2020-11-12 18:46:00,Mother Goose Club,"Head, Shoulders, Knees and Toes",1.2726
1024,2020-11-12 18:48:00,Nursery Rhymes 123,Wind the Bobbin Up,1.8776333333333333
1025,2020-11-12 18:49:00,Nursery Rhymes 123,The Wheels on the Bus,1.1012
1026,2020-11-12 18:51:00,Martin and Rose Music,There's a Spider on the Floor,1.9041666666666666
1027,2020-11-12 18:53:00,Dancing Bears Music,My Parachute,1.8555666666666666
1028,2020-11-12 18:55:00,Little Baby Bum Nursery Rhyme Friends,5 Little Speckled Frogs,2.4795833333333333
1029,2020-11-12 18:57:00,Nursery Rhymes 123,Old MacDonald Had a Farm,2.1557333333333335
1030,2020-11-12 18:59:00,Pinkfong,Baby Shark,1.3487833333333332
1031,2020-11-12 19:01:00,Music for Moving,Tippy Toes,2.3331
1032,2020-11-12 19:03:00,HooplaKidz,I Had a Little Turtle,1.5939
1033,2020-11-12 19:04:00,Nursery Rhymes 123,Twinkle Twinkle Little Star,1.102
1034,2020-11-12 19:05:00,Children's Music,Row Row Your Boat (Merrily),0.8708333333333333
1035,2020-11-12 19:07:00,Nursery Rhymes ABC,Horsey Horsey,2.5509
1036,2020-11-12 19:09:00,Mother Goose Club,If You're Happy and You Know It,1.7912833333333333
1037,2020-11-12 19:12:00,Love to Sing,We're Going to the Zoo,2.5897666666666668
1038,2020-11-12 19:15:00,The Lorax Singers,Let It Grow,3.296883333333333
1039,2020-11-12 19:16:00,Singing Hands,Little Peter Rabbit,1.4904833333333334
1040,2020-11-12 19:20:00,Pre-School Playgroup,Theme from Fireman Sam,0.6
1041,2020-11-12 19:20:00,Gummy Bear,I Am A Gummy Bear - The Gummy Bear Song,3.17
1042,2020-11-12 19:22:00,Nursery Rhymes and Kids Songs,3 Little Kittens - Lost Their Mittens,1.8364333333333334
1043,2020-11-12 19:24:00,The Kiboomers,"Zoom, Zoom We're Going to the Moon",1.5653333333333332
1044,2020-11-12 19:25:00,Baby Sensory,Say Hello to the Sun,1.0606166666666668
1045,2020-11-12 19:26:00,Super Simple Songs,Clean Up!,1.55965
1046,2020-11-12 19:27:00,Super Simple Songs,Make A Circle,1.0252333333333334
1047,2020-11-12 19:28:00,Super Simple Songs,"See You Later, Alligator",0.67075
1048,2020-11-12 19:44:00,Super Simple Songs,Open Shut Them,0.3761
1049,2020-11-12 19:46:00,Nursery Rhymes and Kids Songs,Jingle Bells,2.43185
1050,2020-11-12 19:48:00,Nursery Rhymes and Kids Songs,Deck the Halls,2.0647
1051,2020-11-12 19:50:00,Nursery Rhymes and Kids Songs,The Wheels on the Bus,1.0232
1052,2020-11-12 19:52:00,Nursery Rhymes and Kids Songs,Frosty the Snowman,0.5297666666666667
1053,2020-11-12 19:52:00,Nursery Rhymes and Kids Songs,Santa Claus Is Coming to Town,2.39555
1054,2020-11-12 19:54:00,Nursery Rhymes and Kids Songs,Rudolph the Red Nosed Reindeer,2.0024333333333333
1055,2020-11-12 19:56:00,Nursery Rhymes and Kids Songs,MRS. Santa Claus,1.9213333333333333
1056,2020-11-12 19:59:00,Nursery Rhymes and Kids Songs,If You're Happy and You Know It,2.9254
1057,2020-11-12 20:01:00,Nursery Rhymes and Kids Songs,5 Little Reindeer,1.6433666666666666
1058,2020-11-12 20:05:00,Nursery Rhymes and Kids Songs,12 Days of Christmas,4.428566666666667
1059,2020-11-12 20:07:00,Nursery Rhymes and Kids Songs,Row Row Row Your Boat,1.47825
1060,2020-11-12 20:09:00,Zouzounia,Mr. Golden Sun,2.3278666666666665
1061,2020-11-12 20:12:00,Cocomelon,Skidamarink,2.6909666666666667
1062,2020-11-12 20:15:00,The Laurie Berkner Band,I Know A Chicken,3.24755
1063,2020-11-12 20:18:00,Play School,I Can Sing A Rainbow,2.7382166666666667
1064,2020-11-12 20:20:00,Nursery Rhymes and Kids Songs,Apples and Bananas,2.075
1065,2020-11-12 20:24:00,Sue Lewin,And We All Go Travelling By,3.9968833333333333
1066,2020-11-12 20:27:00,Bounce Patrol,Roar Like a Dinosaur,2.6620166666666667
